"id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","yr_built","zipcode","lat","long"
"3578400710","20150206T000000","  390,000 ","3","2","1010","14183","1","No","No View","Average","8","1982","98074","47.6232","-122.043"
"3303950660","20140731T000000","  390,000 ","3","3","2480","14141","1","No","No View","Average","8","1994","98038","47.3778","-122.033"
"2206700280","20141208T000000","  390,000 ","3","1.5","1000","13991","1","No","No View","Good","7","1956","98006","47.5643","-122.138"
"3971701922","20141029T000000","  390,000 ","3","1.5","1610","13500","1","No","No View","Average","7","1970","98155","47.7674","-122.31"
"3241600027","20141006T000000","  390,000 ","2","1.5","1870","12960","1.5","No","No View","Good","6","1926","98118","47.5234","-122.288"
"5151600300","20140812T000000","  390,000 ","4","2.75","2500","12848","1","No","Fair","Average","8","1975","98003","47.3364","-122.321"
"1023089197","20141007T000000","  390,000 ","3","2","1930","12443","1","No","No View","Average","7","1969","98045","47.4906","-121.775"
"8718500275","20140715T000000","  390,000 ","3","2.75","1950","12240","1","No","No View","Average","7","1956","98028","47.7401","-122.258"
"325059131","20141013T000000","  390,000 ","4","1.5","1940","12100","1","No","No View","Average","7","1962","98033","47.6892","-122.164"
"6204400270","20141125T000000","  390,000 ","3","2","1910","11576","1","No","No View","Average","7","1978","98011","47.7356","-122.198"
"1023059108","20150430T000000","  390,000 ","2","1","670","11505","1","No","No View","Average","5","2003","98059","47.499","-122.157"
"3023049256","20140604T000000","  390,000 ","3","1","1240","11108","1","No","No View","Good","7","1952","98166","47.4465","-122.354"
"1425059174","20141028T000000","  390,000 ","3","2","1510","10827","2","No","No View","Average","7","1984","98052","47.654","-122.127"
"5631500992","20140515T000000","  390,000 ","3","2.5","2240","10800","2","No","No View","Average","8","1996","98028","47.7433","-122.229"
"2205500575","20150209T000000","  390,000 ","3","1","1200","10800","1","No","No View","Good","7","1955","98006","47.5771","-122.144"
"8901000445","20141218T000000","  390,000 ","3","1.5","1600","10440","1","No","No View","Average","7","1954","98125","47.7109","-122.311"
"2064800610","20141025T000000","  390,000 ","3","2.5","1610","10292","1","No","No View","Good","7","1969","98056","47.5349","-122.174"
"1112700010","20140619T000000","  390,000 ","3","2.25","1600","10240","1","No","No View","Average","7","1979","98034","47.7281","-122.232"
"7503000050","20140807T000000","  390,000 ","3","2.5","1690","10113","1","No","No View","Average","7","1991","98028","47.7381","-122.223"
"9477001270","20150316T000000","  390,000 ","3","1.75","1300","10030","1","No","No View","Good","7","1967","98034","47.7359","-122.192"
"7795810110","20150512T000000","  390,000 ","3","1.75","1430","9857","1","No","Average","Good","7","1980","98045","47.4964","-121.771"
"4323700230","20140818T000000","  390,000 ","4","1.75","2020","9750","1","No","No View","Average","7","1975","98074","47.6192","-122.055"
"2253200010","20150507T000000","  390,000 ","5","2","2400","9537","1","No","No View","Very Good","7","1959","98056","47.5112","-122.186"
"2731600045","20150107T000000","  390,000 ","4","2","2290","9200","1.5","No","No View","Average","7","1920","98166","47.4678","-122.363"
"3876000120","20150304T000000","  390,000 ","5","1.75","2250","8970","1","No","No View","Good","7","1966","98034","47.7217","-122.188"
"2473000680","20150429T000000","  390,000 ","3","1.75","1435","8960","1","No","No View","Good","8","1969","98058","47.4525","-122.149"
"1075100090","20140924T000000","  390,000 ","3","2","1710","8910","1","No","No View","Very Good","7","1953","98133","47.7719","-122.338"
"1545805980","20141110T000000","  390,000 ","3","2.5","2770","8820","1","No","No View","Average","7","1980","98038","47.3685","-122.048"
"8690800130","20141104T000000","  390,000 ","3","1.5","1650","8676","1","No","No View","Good","8","1979","98133","47.7471","-122.352"
"3216900060","20140625T000000","  390,000 ","4","2.5","2340","8548","2","No","No View","Average","8","1993","98031","47.4206","-122.183"
"7305300370","20150504T000000","  390,000 ","3","1.5","1240","8410","1","No","No View","Very Good","6","1948","98155","47.753","-122.328"
"2473350710","20141027T000000","  390,000 ","4","1.75","2330","8364","1","No","No View","Good","8","1968","98058","47.4568","-122.146"
"7300410110","20140519T000000","  390,000 ","4","2.5","2490","8290","2","No","No View","Average","9","1999","98092","47.3305","-122.171"
"8901000491","20140828T000000","  390,000 ","2","1","1270","8164","1","No","No View","Good","6","1941","98125","47.7116","-122.311"
"3834000720","20150319T000000","  390,000 ","2","1","1140","8147","1","No","No View","Average","7","1958","98125","47.7278","-122.289"
"4123840570","20141020T000000","  390,000 ","3","2.5","2250","8076","2","No","No View","Average","8","1995","98038","47.3667","-122.041"
"6400700189","20141017T000000","  390,000 ","3","1","1040","8075","1","No","No View","Good","7","1961","98033","47.6701","-122.176"
"2806800090","20141104T000000","  390,000 ","3","1.75","2200","8036","1","No","No View","Average","7","1978","98011","47.7763","-122.209"
"7878400022","20150506T000000","  390,000 ","4","2.25","3060","7920","1","No","No View","Average","7","1965","98178","47.4879","-122.245"
"4364700600","20150330T000000","  390,000 ","3","1","1010","7920","1","No","No View","Average","6","1925","98126","47.5249","-122.37"
"8963300005","20141106T000000","  390,000 ","5","1.75","2290","7900","1","No","No View","Good","7","1965","98133","47.7577","-122.358"
"2473350930","20140609T000000","  390,000 ","4","1.75","2700","7875","1.5","No","No View","Good","8","1968","98058","47.454","-122.144"
"1328330350","20150213T000000","  390,000 ","3","1.75","1320","7725","1","No","No View","Average","8","1978","98058","47.4425","-122.133"
"4038300010","20140922T000000","  390,000 ","3","1.5","1180","7700","1","No","No View","Good","7","1959","98007","47.6133","-122.133"
"5467500040","20150304T000000","  390,000 ","4","1.75","2180","7560","1","No","No View","Good","7","1962","98133","47.757","-122.336"
"7454001200","20140604T000000","  390,000 ","3","2.25","1250","7500","1","No","No View","Very Good","7","1942","98146","47.5123","-122.373"
"2591800340","20150430T000000","  390,000 ","3","2.25","1820","7420","2","No","No View","Good","8","1983","98058","47.4368","-122.162"
"6413100311","20140603T000000","  390,000 ","3","2","1080","7236","1","No","No View","Very Good","7","1947","98125","47.7143","-122.32"
"2140950160","20150222T000000","  390,000 ","4","2.5","2610","7227","2","No","No View","Average","9","2011","98010","47.314","-122.023"
"2130702205","20150406T000000","  390,000 ","3","1.75","1790","7123","1","No","No View","Average","7","1913","98019","47.7429","-121.981"
"1787600224","20150310T000000","  390,000 ","3","2.5","1640","6991","1","No","No View","Average","7","1967","98125","47.7255","-122.327"
"5272200035","20140903T000000","  390,000 ","3","1","1000","6947","1","No","No View","Average","7","1947","98125","47.7142","-122.319"
"1901600090","20150426T000000","  390,000 ","5","1.75","1940","6654","1.5","No","No View","Good","7","1953","98166","47.4663","-122.359"
"4040800090","20140506T000000","  390,000 ","3","1.75","1260","6500","1","No","No View","Good","7","1966","98008","47.6224","-122.116"
"2391601380","20150223T000000","  390,000 ","3","2.25","1650","6250","1.5","No","No View","Average","7","1910","98116","47.5639","-122.4"
"3277801450","20150415T000000","  390,000 ","4","1","1140","6250","1.5","No","No View","Average","6","1958","98126","47.5433","-122.375"
"3818700123","20140813T000000","  390,000 ","3","2","2360","5737","2","No","No View","Average","8","2003","98028","47.7633","-122.262"
"2841500010","20140924T000000","  390,000 ","4","3","2860","5724","1","No","No View","Average","7","1983","98108","47.5427","-122.302"
"9164100040","20141026T000000","  390,000 ","2","1","860","5160","1","No","No View","Good","7","1909","98117","47.6823","-122.388"
"5104520400","20141202T000000","  390,000 ","3","2.5","2350","5100","2","No","No View","Average","8","2003","98038","47.3512","-122.008"
"1624049293","20140506T000000","  390,000 ","5","3.75","2890","5000","1","No","No View","Average","7","2006","98108","47.5701","-122.296"
"9269200150","20140715T000000","  390,000 ","1","1.75","1440","4920","1","No","No View","Average","7","1923","98126","47.534","-122.376"
"9417400110","20140915T000000","  390,000 ","4","1","1280","4840","1","No","No View","Average","7","1950","98136","47.5477","-122.395"
"1023059313","20150205T000000","  390,000 ","3","2.5","1910","4755","2","No","No View","Average","8","1997","98059","47.4956","-122.162"
"1781500180","20150327T000000","  390,000 ","2","1","1080","4725","1.5","No","No View","Average","7","1944","98126","47.5275","-122.381"
"982850120","20150303T000000","  390,000 ","3","2.25","1490","4539","2","No","No View","Average","7","2009","98028","47.7607","-122.233"
"9512200420","20140721T000000","  390,000 ","4","2.5","2154","4153","2","No","No View","Average","9","2012","98058","47.4557","-122.13"
"1930301540","20150223T000000","  390,000 ","1","1","710","4000","1","No","No View","Good","6","1928","98103","47.6562","-122.354"
"9558010300","20150423T000000","  390,000 ","4","2.5","1940","3864","2","No","No View","Average","8","2003","98058","47.4507","-122.12"
"4459800100","20150422T000000","  390,000 ","2","1","980","3800","1","No","No View","Average","7","1926","98103","47.6903","-122.34"
"3157600325","20140620T000000","  390,000 ","3","1","1160","3750","1.5","No","No View","Average","7","1910","98106","47.5652","-122.359"
"9834200411","20141113T000000","  390,000 ","3","1","950","3621","1","No","No View","Good","6","1947","98144","47.575","-122.289"
"1250200600","20150408T000000","  390,000 ","3","1","1240","3600","1.5","No","No View","Average","7","1902","98144","47.5986","-122.298"
"6058600385","20140811T000000","  390,000 ","2","1","930","3100","1","No","No View","Average","6","1911","98144","47.5943","-122.302"
"2770601741","20141106T000000","  390,000 ","3","3","1490","2944","2","No","No View","Average","7","1993","98199","47.6506","-122.384"
"8121100147","20140714T000000","  390,000 ","3","2.25","1640","2875","2","No","No View","Average","6","1983","98118","47.5686","-122.286"
"9390700100","20140910T000000","  390,000 ","2","1.75","1150","2723","1","No","No View","Good","7","1923","98102","47.6357","-122.322"
"5100400251","20150106T000000","  390,000 ","2","1","962","1992","2","No","No View","Average","7","2012","98115","47.6911","-122.313"
"1861400068","20140911T000000","  390,000 ","2","1","860","1800","1","No","No View","Average","7","1909","98119","47.6334","-122.371"
"9826701794","20141205T000000","  390,000 ","3","3","1550","1608","2","No","No View","Average","8","2001","98122","47.6042","-122.303"
"7548301050","20150402T000000","  390,000 ","2","1.5","1340","1402","2","No","No View","Average","8","2008","98144","47.588","-122.304"
"952006827","20150422T000000","  390,000 ","3","2.5","1310","1254","2","No","No View","Average","7","2007","98116","47.5622","-122.384"
"1934800138","20141204T000000","  390,000 ","2","1.5","1050","934","2","No","No View","Average","8","2007","98122","47.6029","-122.309"
"7904700134","20140626T000000","  390,000 ","3","3.25","1370","913","2","No","No View","Average","8","2006","98116","47.5636","-122.388"
"2979800764","20140605T000000","  390,000 ","3","2","1463","868","3","No","No View","Average","7","2003","98115","47.6843","-122.317"
"6113400046","20140723T000000","  389,999 ","4","2.5","1890","15770","2","No","No View","Good","7","1968","98166","47.4281","-122.343"
"291300010","20140521T000000","  389,999 ","3","2.25","1445","1471","2","No","No View","Average","7","2003","98027","47.5342","-122.072"
"7237450100","20140919T000000","  389,990 ","4","2.5","2245","4330","2","No","No View","Average","8","2014","98038","47.3557","-122.063"
"5500200010","20141014T000000","  389,950 ","3","1.75","1580","9049","1","No","No View","Average","8","1966","98177","47.7776","-122.375"
"1509500080","20150317T000000","  389,950 ","3","2.5","2170","8140","2","No","No View","Average","9","1994","98030","47.385","-122.169"
"6837820030","20140522T000000","  389,950 ","4","2.5","3140","8060","2","No","No View","Average","9","1991","98023","47.3091","-122.343"
"7852150200","20140923T000000","  389,950 ","3","2.5","1700","6396","2","No","No View","Average","7","2003","98065","47.5333","-121.87"
"422000075","20140711T000000","  389,950 ","4","2.5","2240","5500","2","No","No View","Average","8","2013","98056","47.496","-122.169"
"3013300510","20150506T000000","  389,950 ","2","1","820","4234","1","No","Fair","Average","6","1951","98136","47.5294","-122.386"
"8943600430","20150423T000000","  389,950 ","3","2.5","2283","3996","2","No","No View","Average","8","2008","98031","47.4221","-122.192"
"1773100541","20150417T000000","  389,950 ","3","2.25","1580","920","3","No","No View","Average","8","2015","98106","47.5578","-122.363"
"3023059012","20140910T000000","  389,900 ","4","1","1710","117176","1.5","No","No View","Good","6","1942","98055","47.4497","-122.212"
"7861500150","20141202T000000","  389,900 ","3","2.5","2160","59241","1","No","No View","Average","7","2007","98042","47.3304","-122.13"
"8665200020","20140623T000000","  389,800 ","3","1.75","1880","12821","1","No","No View","Average","7","1959","98155","47.7681","-122.305"
"7203140220","20150116T000000","  389,700 ","3","2.5","1720","3581","2","No","No View","Average","7","2011","98053","47.6861","-122.013"
